timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1660997424.990598 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.057199 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.123799 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.190396 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.256992 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.323594 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.390205 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.456815 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.523424 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.590031 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.656637 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.723242 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.789845 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.856447 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.923048 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997425.989648 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.056245 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.122842 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.189438 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.256032 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.322632 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.389243 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.455853 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.522461 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.589068 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.655674 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.722279 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.788882 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.855485 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.922086 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997426.988684 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.055282 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.121879 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.188475 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.255069 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.321676 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.388704 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.456094 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.523491 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.590898 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.658313 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.725736 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.793168 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.860607 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.928056 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997427.995513 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.062979 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.130454 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.197937 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.265429 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.332927 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.399925 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.466461 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.532994 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.599524 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.666052 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.732577 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.799099 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.865619 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.932137 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997428.998652 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.065164 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.131674 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.198180 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.264684 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.331186 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.397783 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.464942 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.532258 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.599581 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.666910 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.734247 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.801592 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.868943 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997429.936302 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.003669 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.071041 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.138421 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.205809 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.273204 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.340606 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.408016 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.475017 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.541914 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.608820 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.675733 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.742654 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.809581 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.876516 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997430.943458 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.010406 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.077362 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.144326 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.211297 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.278275 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.345261 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.412252 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.478884 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.545416 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.611944 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.678470 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.744994 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.811515 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.878032 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997431.944548 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.011060 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.077570 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.144078 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.210583 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.277085 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.343584 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.410081 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.476611 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.543144 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.609676 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.676204 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.742729 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.809252 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.875773 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997432.942291 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.008806 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.075319 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.141829 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.208335 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.274840 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.341342 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.407842 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.474371 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.540904 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.607434 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.673960 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.740485 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.807007 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.873526 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997433.940043 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.006557 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.073067 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.139576 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.206082 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.272586 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.339087 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.405585 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.472114 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.538646 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.605177 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.671705 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.738231 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.804753 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.871274 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997434.937791 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.004305 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.070818 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.137327 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.203834 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.270339 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.336840 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.403338 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.469867 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.536402 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.602934 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.669464 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.735991 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.802515 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.869036 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997435.935556 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.002073 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.068587 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.135098 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.201607 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.268113 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.334616 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.401117 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.467769 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.535077 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.602391 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.669713 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.737041 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.804376 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.871720 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997436.939070 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.006427 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.073792 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.141164 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.208541 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.275928 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.343321 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.410721 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.478098 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.544559 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.611017 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.677470 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.743920 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.810366 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.876808 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997437.943246 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.009680 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.076110 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.142536 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.208958 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.275377 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.341792 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.408202 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.474615 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.541076 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.607534 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.673988 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.740439 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.806885 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.873328 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997438.939767 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.006201 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.072631 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.139058 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.205482 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.271901 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.338316 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.404726 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.471138 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.537603 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.604064 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.670520 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.736973 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.803422 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.869866 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997439.936307 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.002745 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.069178 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.135608 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.202034 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.268455 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.334872 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.401286 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.467700 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.534164 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.600624 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.667080 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.733532 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.799980 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.866425 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.932865 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997440.999302 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.065734 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.132163 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.198587 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.265008 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.331425 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.397839 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.464251 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.530715 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.597175 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.663629 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.730081 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.796529 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.862974 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.929414 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997441.995850 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.062282 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.128710 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.195135 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.261555 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.327972 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.394385 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.460796 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.527259 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.593718 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.660174 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.726626 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.793074 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.859518 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.925958 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997442.992393 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.058826 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.125254 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.191679 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.258099 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.324515 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.390927 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.457335 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.524224 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.591120 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.658024 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.724935 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.791853 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.858778 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.925710 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997443.992650 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.059597 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.126552 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.193513 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.260482 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.327457 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.394440 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.461430 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.528219 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.595527 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.662843 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.730165 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.797494 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.864831 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.932176 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997444.999527 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.066885 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.134251 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.201623 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.269003 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.336390 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.403784 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.471186 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.538418 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.605571 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.673247 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.740942 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.808653 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.876381 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997445.944126 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997446.011889 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
1660997446.079667 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
